cluster,geometry,totalPickUp,totalDropOff,stopTimeCount,stop_lon,stop_lat,nearest_distance
5497,POINT (-74.110211 40.91692800000001),0,0,121,-74.110211,40.91692800000001,176.27787104222878
5498,POINT (-74.125383 40.98997800000001),0,0,45,-74.125383,40.98997800000001,271.8774925361082
5499,POINT (-74.126243 40.985988),0,0,45,-74.126243,40.985988,177.80580628723956
5500,POINT (-74.126211 40.99397900000001),0,0,45,-74.126211,40.99397900000001,351.26669712515974
5501,POINT (-74.125851 40.98755899999999),0,0,45,-74.125851,40.98755899999999,177.80580628723956
5502,POINT (-74.77028 40.248349000000005),0,0,103,-74.77028,40.248349000000005,236.8832261041054
5503,POINT (-74.21821 40.78703900000001),0,0,74,-74.21821,40.78703900000001,214.27547327383482
5504,POINT (-74.45734 40.613448999999996),0,0,39,-74.45734,40.613448999999996,611.8844159170517
5505,POINT (-74.050083 40.863559),0,0,17,-74.050083,40.863559,210.79462972935696
5506,POINT (-74.054603 40.866038999999994),0,0,17,-74.054603,40.866038999999994,437.4120011644442
5507,POINT (-75.025451 39.54793),0,0,46,-75.025451,39.54793,181.15887928827598
5508,POINT (-75.039471 39.56576900000001),0,0,99,-75.039471,39.56576900000001,1189.8304965713503
5509,POINT (-75.027701 39.552038),0,0,99,-75.027701,39.552038,494.84534688787403
5510,POINT (-74.27130749998027 40.642519000001556),0,0,44,-74.27130749998027,40.642519000001556,184.77100390875253
5511,POINT (-74.26863649820373 40.640499500511844),0,0,44,-74.26863649820373,40.640499500511844,168.8112974569218
5512,POINT (-74.272932 40.643629999999995),0,0,22,-74.272932,40.643629999999995,183.72986470248085
5513,POINT (-74.170631 40.71255899999999),0,0,37,-74.170631,40.71255899999999,513.1792216854484
5514,POINT (-74.2926909997429 40.76696850047285),0,0,259,-74.2926909997429,40.76696850047285,294.91692766763515
5515,POINT (-74.25000233258675 40.77625833424657),0,0,391,-74.25000233258675,40.77625833424657,230.33308792284546
5516,POINT (-74.259081 40.775507999999995),0,0,132,-74.259081,40.775507999999995,115.99869423713731
5517,POINT (-74.29835 40.769528999999984),0,0,259,-74.29835,40.769528999999984,148.145830755976
5518,POINT (-74.258392 40.77641),0,0,259,-74.258392,40.77641,115.99869423713731
5519,POINT (-74.252932 40.777097999999995),0,0,259,-74.252932,40.777097999999995,264.7975691329687
5520,POINT (-74.244483 40.77558799999999),0,0,259,-74.244483,40.77558799999999,244.86968859007078
5521,POINT (-74.261422 40.77441799999999),0,0,259,-74.261422,40.77441799999999,232.15230804818464
5522,POINT (-74.267901 40.772718999999995),0,0,259,-74.267901,40.772718999999995,523.6373841352168
5523,POINT (-74.27331 40.770428),0,0,259,-74.27331,40.770428,364.23751985650205
5524,POINT (-74.247373 40.775719),0,0,127,-74.247373,40.775719,230.33308792284546
5525,POINT (-74.277614 40.770318),0,0,259,-74.277614,40.770318,271.4801894263967
5526,POINT (-74.29565249862895 40.768368500494375),0,0,259,-74.29565249862895,40.768368500494375,262.1187426066586
5527,POINT (-74.283643 40.76942799999999),0,0,259,-74.283643,40.76942799999999,251.23794698190292
5528,POINT (-74.240781 40.776327999999985),0,0,259,-74.240781,40.776327999999985,173.18335925980253
5529,POINT (-74.280681 40.769598),18,21,171,-74.280681,40.769598,251.23794698190292
5530,POINT (-74.352432 40.50587899999999),0,0,10,-74.352432,40.50587899999999,205.94378896566678
5531,POINT (-74.354351 40.50473900000001),0,0,6,-74.354351,40.50473900000001,205.94378896566678
5532,POINT (-74.346652 40.509238999999994),0,0,4,-74.346652,40.509238999999994,186.09770400102775
5533,POINT (-74.323131 40.773818),18,19,169,-74.323131,40.773818,126.27032804048567
5534,POINT (-75.02475200000002 39.54639),0,0,99,-75.02475200000002,39.54639,181.15887928827598
5535,POINT (-74.000594 40.235047),0,0,52,-74.000594,40.235047,215.42783489541952
5536,POINT (-74.00321300000002 40.281428999999996),0,0,52,-74.00321300000002,40.281428999999996,212.32463299154114
5537,POINT (-74.000653 40.244608),0,0,52,-74.000653,40.244608,246.24804292185127
5538,POINT (-74.000823 40.232887999999996),0,0,52,-74.000823,40.232887999999996,240.84991586828693
5539,POINT (-74.000682 40.241128),0,0,52,-74.000682,40.241128,356.4674780762981
5540,POINT (-74.00166149965602 40.29346450006284),0,0,52,-74.00166149965602,40.29346450006284,253.6010323629729
5541,POINT (-74.002652 40.273928999999995),0,0,52,-74.002652,40.273928999999995,386.44289497060646
5542,POINT (-74.00243749980135 40.285870000046216),0,0,52,-74.00243749980135,40.285870000046216,498.1537790405378
5543,POINT (-74.002991 40.27952700000001),0,0,52,-74.002991,40.27952700000001,212.32463299154114
5544,POINT (-74.002672 40.29786000000001),0,0,26,-74.002672,40.29786000000001,200.66095661240814
5545,POINT (-74.002101 40.270478999999995),0,0,52,-74.002101,40.270478999999995,386.44289497060646
5546,POINT (-74.000651 40.251239999999996),0,0,52,-74.000651,40.251239999999996,394.62533638659744
5547,POINT (-74.000543 40.254788000000005),0,0,52,-74.000543,40.254788000000005,394.62533638659744
5548,POINT (-73.99996649964658 40.25953300010225),0,0,52,-73.99996649964658,40.25953300010225,486.85825718929357
5549,POINT (-74.000513 40.24681999999999),0,0,52,-74.000513,40.24681999999999,246.24804292185127
5550,POINT (-74.000382 40.26389999999999),0,0,26,-74.000382,40.26389999999999,486.85825718929357
5551,POINT (-74.001503 40.291187),0,0,52,-74.001503,40.291187,253.6010323629729
5552,POINT (-74.206191 40.873898000000004),0,0,58,-74.206191,40.873898000000004,125.59883248480928
5553,POINT (-74.20303100000001 40.875569),0,0,114,-74.20303100000001,40.875569,325.51312958311416
5554,POINT (-74.70461650062155 40.233399000785255),0,0,110,-74.70461650062155,40.233399000785255,283.77864881296995
5555,POINT (-74.71139300000002 40.23282),0,0,65,-74.71139300000002,40.23282,153.19475474261358
5556,POINT (-74.69631300000002 40.234269),0,0,337,-74.69631300000002,40.234269,180.10158688491242
5557,POINT (-74.715543 40.23265),0,0,129,-74.715543,40.23265,351.51541517993843
5558,POINT (-74.709591 40.232959),0,0,121,-74.709591,40.232959,153.19475474261358
5559,POINT (-74.658281 40.22855799999999),0,0,119,-74.658281,40.22855799999999,406.3078015982116
5560,POINT (-74.67932700010533 40.23440900013438),0,0,119,-74.67932700010533,40.23440900013438,224.582144335047
5561,POINT (-74.6539 40.227059),0,0,119,-74.6539,40.227059,354.6444588102055
5562,POINT (-74.673951 40.23305799999999),0,0,57,-74.673951,40.23305799999999,254.3081957376002
5563,POINT (-74.64487 40.22409999999999),0,0,119,-74.64487,40.22409999999999,324.0446821363324
5564,POINT (-74.727961 40.233129),0,0,79,-74.727961,40.233129,141.7489012324092
5565,POINT (-74.72631 40.23291),0,0,81,-74.72631,40.23291,141.7489012324092
5566,POINT (-74.676813 40.23375899999999),0,0,119,-74.676813,40.23375899999999,224.582144335047
5567,POINT (-74.641423 40.222828),0,0,119,-74.641423,40.222828,324.0446821363324
5568,POINT (-74.664131 40.230819),0,0,62,-74.664131,40.230819,399.4210784890384
5569,POINT (-74.668682 40.231778000000006),0,0,119,-74.668682,40.231778000000006,399.4210784890384
5570,POINT (-74.689361 40.23625899999998),0,0,267,-74.689361,40.23625899999998,198.17616398985194
5571,POINT (-74.724162 40.23238899999999),0,0,160,-74.724162,40.23238899999999,190.69078900485803
5572,POINT (-74.682261 40.235068999999996),0,0,119,-74.682261,40.235068999999996,258.7818846333619
5573,POINT (-74.650021 40.22584799999999),0,0,119,-74.650021,40.22584799999999,354.6444588102055
5574,POINT (-74.694223 40.23457900000001),0,0,337,-74.694223,40.23457900000001,180.10158688491242
5575,POINT (-88.22980400000002 43.013743999999996),0,0,12,-88.22980400000002,43.013743999999996,175.30939413854162
5576,POINT (-74.273893 40.931819),0,0,70,-74.273893,40.931819,276.9917276490183
5577,POINT (-74.230483 40.725229999999996),0,0,322,-74.230483,40.725229999999996,119.1134945827276
5578,POINT (-74.23359100058016 40.72552500013684),0,0,1528,-74.23359100058016,40.72552500013684,264.9132313350875
5579,POINT (-75.19650599919798 40.68707000074559),32,32,58,-75.19650599919798,40.68707000074559,251.02634347082812
5580,POINT (-87.905985 41.978927999999996),39,0,39,-87.905985,41.978927999999996,254.5905313095888
5581,POINT (-87.90475 41.97684000000001),39,0,39,-87.90475,41.97684000000001,254.5905313095888
5582,POINT (-87.901212 41.97711400000001),39,0,39,-87.901212,41.97711400000001,300.79086669808123
5583,POINT (-87.88933 41.974571),39,0,39,-87.88933,41.974571,1044.002288189234
5584,POINT (-74.355582 39.59686799999999),0,0,134,-74.355582,39.59686799999999,454.778660866524
5585,POINT (-74.356572 39.60088799999999),0,0,134,-74.356572,39.60088799999999,246.71781198227794
5586,POINT (-74.351292 39.59349),0,0,134,-74.351292,39.59349,522.2512582119512
5587,POINT (-74.331991 40.612007),0,0,69,-74.331991,40.612007,528.113363292056
5588,POINT (-74.117761 40.980648),0,0,126,-74.117761,40.980648,124.87828657316297
5589,POINT (-74.273303 40.51352700000002),0,0,160,-74.273303,40.51352700000002,207.2985181604062
5590,POINT (-74.138391 40.86152799999999),0,0,55,-74.138391,40.86152799999999,319.3297457039103
5591,POINT (-74.27510250034904 40.51070350080159),0,0,511,-74.27510250034904,40.51070350080159,137.30566955398726
5592,POINT (-74.388721 40.57715900000001),0,0,12,-74.388721,40.57715900000001,194.79458650764295
5593,POINT (-74.378743 40.576547999999995),0,0,12,-74.378743,40.576547999999995,117.50640439767935
5594,POINT (-74.326721 40.57372799999999),0,0,60,-74.326721,40.57372799999999,265.5546591946441
5595,POINT (-74.34856199983048 40.57234900015692),0,0,17,-74.34856199983048,40.57234900015692,246.87977167672645
5596,POINT (-74.339581 40.57298900000001),0,0,17,-74.339581,40.57298900000001,310.6940925088212
5597,POINT (-74.331711 40.57319999999999),0,0,121,-74.331711,40.57319999999999,357.4809227755693
5598,POINT (-74.323582 40.573778),0,0,121,-74.323582,40.573778,265.5546591946441
5599,POINT (-74.3549 40.571509),0,0,17,-74.3549,40.571509,277.02906011737815
5600,POINT (-74.377403 40.576269),0,0,11,-74.377403,40.576269,117.50640439767935
5601,POINT (-74.34396 40.57263),0,0,17,-74.34396,40.57263,372.5206030702073
5602,POINT (-74.351423 40.571909),0,0,17,-74.351423,40.571909,246.87977167672645
5603,POINT (-74.33593433158607 40.57332533398238),0,0,177,-74.33593433158607,40.57332533398238,310.6940925088212
5604,POINT (-74.385903 40.577178),0,0,12,-74.385903,40.577178,238.35565287211423
5605,POINT (-74.360092 41.25480900000001),0,0,76,-74.360092,41.25480900000001,268.37006245430166
5606,POINT (-74.77791 40.236119),0,0,95,-74.77791,40.236119,240.77246936976258
5607,POINT (-74.77987 40.23801799999999),0,0,95,-74.77987,40.23801799999999,268.45876029604057
5608,POINT (-74.782131 40.24039899999998),0,0,95,-74.782131,40.24039899999998,278.589880656239
5609,POINT (-74.38025 40.45060800000002),0,0,12,-74.38025,40.45060800000002,149.95682928359201
5610,POINT (-74.038222 40.73684899999999),0,0,442,-74.038222,40.73684899999999,242.76382264780656
5611,POINT (-74.031873 40.73558799999999),0,0,900,-74.031873,40.73558799999999,125.6469038471518
5612,POINT (-74.035422 40.73636900000001),0,0,936,-74.035422,40.73636900000001,242.76382264780656
5613,POINT (-73.999531 40.22236),0,0,36,-73.999531,40.22236,136.61794543541842
5614,POINT (-74.083534 40.70054799999999),0,0,204,-74.083534,40.70054799999999,157.28478972933826
5615,POINT (-74.080352 40.70381700000001),0,0,412,-74.080352,40.70381700000001,116.82434940684337
5616,POINT (-74.07303 40.714197),0,0,412,-74.07303,40.714197,131.2874646317133
5617,POINT (-74.07644350012674 40.70960100002296),0,0,412,-74.07644350012674,40.70960100002296,183.68104226231836
5618,POINT (-73.974012 40.361737999999995),0,0,71,-73.974012,40.361737999999995,102.14267315992832
5619,POINT (-74.077353 40.707818),0,0,412,-74.077353,40.707818,153.79040668420274
5620,POINT (-74.090611 40.695758000000005),0,0,412,-74.090611,40.695758000000005,131.27327278877388
5621,POINT (-74.08242600163558 40.70168400048197),0,0,824,-74.08242600163558,40.70168400048197,157.28478972933826
5622,POINT (-74.08523133636577 40.699238334655526),0,0,824,-74.08523133636577,40.699238334655526,195.10266417709443
5623,POINT (-74.075031 40.712067999999995),0,0,412,-74.075031,40.712067999999995,116.17627639627139
5624,POINT (-74.09673300311341 40.6911237531251),0,0,1866,-74.09673300311341,40.6911237531251,190.47295886995772
5625,POINT (-74.09305200096273 40.69371950035198),0,0,616,-74.09305200096273,40.69371950035198,170.2474083330613
5626,POINT (-74.091663 40.69489000000001),0,0,412,-74.091663,40.69489000000001,131.27327278877388
5627,POINT (-74.0983874997468 40.68957850010173),0,0,377,-74.0983874997468,40.68957850010173,122.25229690148598
5628,POINT (-74.07807 40.706547),0,0,208,-74.07807,40.706547,153.79040668420274
5629,POINT (-74.09440150077337 40.69258350022161),0,0,980,-74.09440150077337,40.69258350022161,169.9634820356855
5630,POINT (-74.089163 40.696569),0,0,412,-74.089163,40.696569,123.87025492128163
5631,POINT (-74.088091 40.69732799999999),0,0,204,-74.088091,40.69732799999999,123.87025492128163
5632,POINT (-74.081151 40.70295999999999),0,0,412,-74.081151,40.70295999999999,116.82434940684337
5633,POINT (-74.073971 40.713258),0,0,412,-74.073971,40.713258,131.2874646317133
5634,POINT (-74.075682 40.71114799999999),0,0,412,-74.075682,40.71114799999999,116.17627639627139
5635,POINT (-74.086972 40.698087),0,0,620,-74.086972,40.698087,126.80896481285322
5636,POINT (-74.079174 40.705018),0,0,824,-74.079174,40.705018,166.61771842616503
5637,POINT (-73.97387251 40.35023064999999),2,0,10,-73.97387251,40.35023064999999,221.16445131935222
5638,POINT (-73.98130150068647 40.303379000205844),0,0,118,-73.98130150068647,40.303379000205844,286.3743374012793
5639,POINT (-73.981362 40.29972899999999),0,0,59,-73.981362,40.29972899999999,249.29122087353912
5640,POINT (-73.980882 40.29751699999999),0,0,59,-73.980882,40.29751699999999,239.70605078417427
5641,POINT (-74.578551 39.279049),0,0,231,-74.578551,39.279049,582.4554143133875
5642,POINT (-74.165062 40.005799),0,0,32,-74.165062,40.005799,871.7154925917946
5643,POINT (-74.179382 39.98143),0,0,59,-74.179382,39.98143,536.6588367841578
5644,POINT (-74.725083 39.096659),0,0,54,-74.725083,39.096659,1005.8730847987673
5645,POINT (-74.731531 39.089057999999994),0,0,54,-74.731531,39.089057999999994,936.2118947893613
5646,POINT (-74.737503 39.08196900000001),0,0,54,-74.737503,39.08196900000001,936.2118947893613
5647,POINT (-74.74554 39.07264900000001),0,0,54,-74.74554,39.07264900000001,933.0646027562365
5648,POINT (-74.751482 39.06557900000001),0,0,54,-74.751482,39.06557900000001,369.33625405118846
5649,POINT (-74.00754096999823 40.21222000508586),2,1,5,-74.00754096999823,40.21222000508586,487.5054587467266
5650,POINT (-74.03714500999911 40.23951460000012),0,0,42,-74.03714500999911,40.23951460000012,196.37170020261127
5651,POINT (-74.03804010519706 40.24537811504945),0,0,84,-74.03804010519706,40.24537811504945,460.00435728484183
5652,POINT (-74.02409 40.3010521),0,0,1,-74.02409,40.3010521,201.25350950139455
5653,POINT (-74.02225849966243 40.29989667560916),0,0,37,-74.02225849966243,40.29989667560916,182.52220163029813
5654,POINT (-74.03114155122148 40.30530194048908),0,0,4,-74.03114155122148,40.30530194048908,553.1412746364518
5655,POINT (-74.019903 40.307788),0,0,12,-74.019903,40.307788,274.18476652442763
5656,POINT (-74.017281 40.306338000000004),0,0,12,-74.017281,40.306338000000004,274.18476652442763
5657,POINT (-74.011553 40.30037),0,0,66,-74.011553,40.30037,169.66055686193184
5658,POINT (-74.013851 40.302938),0,0,66,-74.013851,40.302938,345.42094622424435
5659,POINT (-74.010253 40.29920800000001),0,0,67,-74.010253,40.29920800000001,169.66055686193184
5660,POINT (-74.02561 40.312748),0,0,12,-74.02561,40.312748,732.9249442948018
5661,POINT (-74.591205 41.083763),26,26,26,-74.591205,41.083763,3376.2571608051308
5662,POINT (-74.438732 39.366028),0,0,102,-74.438732,39.366028,187.76731388006561
5663,POINT (-74.445051 39.37378799999998),0,0,120,-74.445051,39.37378799999998,175.89110097249463
5664,POINT (-74.442372 39.371447999999994),0,0,120,-74.442372,39.371447999999994,164.7274098068794
5665,POINT (-74.439831 39.367658000000006),0,0,102,-74.439831,39.367658000000006,144.2102131155005
5666,POINT (-74.44068 39.368908),0,0,102,-74.44068,39.368908,117.01616966317694
5667,POINT (-74.441302 39.36984799999999),0,0,120,-74.441302,39.36984799999999,117.01616966317694
5668,POINT (-74.355122 40.80110799999999),0,0,20,-74.355122,40.80110799999999,388.79258148970627
5669,POINT (-74.09478 40.694709),0,0,433,-74.09478,40.694709,110.13295858826204
5670,POINT (-74.09231400133166 40.698295667096964),0,0,1337,-74.09231400133166,40.698295667096964,207.1622768883111
5671,POINT (-74.0932610006252 40.69657750015151),0,0,1279,-74.0932610006252,40.69657750015151,135.74014375536277
5672,POINT (-74.093961 40.69547899999999),0,0,846,-74.093961,40.69547899999999,110.13295858826204
5673,POINT (-74.096401 40.692818),0,0,511,-74.096401,40.692818,124.32115159721918
5674,POINT (-74.095652 40.69377999999998),0,0,1259,-74.095652,40.69377999999998,124.32115159721918
5675,POINT (-74.354303 40.85981),0,0,22,-74.354303,40.85981,351.87655282992586
5676,POINT (-74.350221 40.85919899999999),0,0,11,-74.350221,40.85919899999999,113.97083047686412
5677,POINT (-74.360183 40.860679),0,0,22,-74.360183,40.860679,124.42475538757093
5678,POINT (-74.30564944283537 40.409366930198495),0,0,773,-74.30564944283537,40.409366930198495,306.0568300082057
5679,POINT (-74.30493954995443 40.3644632800063),0,0,398,-74.30493954995443,40.3644632800063,119.26541127143074
5680,POINT (-74.3072387049923 40.39555328500075),0,0,398,-74.3072387049923,40.39555328500075,162.7376579842719
5681,POINT (-74.299461 40.44621800000001),44,0,487,-74.299461,40.44621800000001,200.88347538271836
5682,POINT (-74.301312 40.44734999999999),0,0,303,-74.301312,40.44734999999999,200.88347538271836
5683,POINT (-74.395301 40.448007999999994),0,0,40,-74.395301,40.448007999999994,163.3858564083329
5684,POINT (-74.385761 40.435849),0,0,12,-74.385761,40.435849,230.516746234683
5685,POINT (-74.390401 40.44075999999999),0,0,12,-74.390401,40.44075999999999,160.8325476073482
5686,POINT (-74.393972 40.445119),0,0,40,-74.393972,40.445119,177.33106741614787
5687,POINT (-74.38088 40.43056800000001),0,0,12,-74.38088,40.43056800000001,175.07859413744592
5688,POINT (-74.384111 40.434199),0,0,12,-74.384111,40.434199,230.516746234683
5689,POINT (-74.379601 40.42933),0,0,12,-74.379601,40.42933,155.87776308926752
5690,POINT (-74.394753 40.446599000000006),0,0,42,-74.394753,40.446599000000006,163.3858564083329
5691,POINT (-74.38861 40.439028),0,0,12,-74.38861,40.439028,245.02604490349182
5692,POINT (-74.0363538 41.1860608),0,0,17,-74.0363538,41.1860608,351.3381499779767
5693,POINT (-74.678497 41.35778999999999),0,0,8,-74.678497,41.35778999999999,3300.111962245286
5694,POINT (-74.01572 40.983818),137,0,137,-74.01572,40.983818,333.6163210215283
5695,POINT (-74.019461 40.984768999999986),0,123,123,-74.019461,40.984768999999986,333.6163210215283
5696,POINT (-79.1126451 42.5673156),0,0,13,-79.1126451,42.5673156,3483.4560749257244
5697,POINT (-74.531087 41.68977400000001),0,0,2,-74.531087,41.68977400000001,4197.126046617494
5698,POINT (-74.7323673 41.73527500000001),2,0,9,-74.7323673,41.73527500000001,2965.8045173350524
5699,POINT (-74.7313198 41.69508960000001),2,0,11,-74.7313198,41.69508960000001,1440.5104703684387
5700,POINT (-74.4263183 41.6624814),0,0,2,-74.4263183,41.6624814,3159.926293815295
5701,POINT (-74.443661 40.77892),9,9,18,-74.443661,40.77892,256.06444027935163
5702,POINT (-78.4285358 42.08361759999998),0,0,4,-78.4285358,42.08361759999998,1007.9559196257288
5703,POINT (-74.968113 39.914348000000004),0,0,10,-74.968113,39.914348000000004,299.0258983898611
5704,POINT (-74.62028600000001 40.57071199999999),20,20,216,-74.62028600000001,40.57071199999999,246.10872198473146
5705,POINT (-75.20153 40.69036),17,17,17,-75.20153,40.69036,143.87886334714912
5706,POINT (-74.609683 41.207696),23,23,23,-74.609683,41.207696,567.9580162661837
5707,POINT (-74.06005624839766 40.961645751606206),0,0,347,-74.06005624839766,40.961645751606206,261.14849406832167
5708,POINT (-74.05318 40.959918),0,0,58,-74.05318,40.959918,237.00708534511088
5709,POINT (-74.06921 40.96579),0,0,64,-74.06921,40.96579,163.52349288058707
5710,POINT (-74.050342 40.959117),0,0,94,-74.050342,40.959117,256.02957380427006
5711,POINT (-74.032782 40.954496999999996),0,0,142,-74.032782,40.954496999999996,114.27390531838286
5712,POINT (-74.035223 40.955149),0,0,118,-74.035223,40.955149,218.81888700305643
5713,POINT (-74.042161 40.957007),0,0,122,-74.042161,40.957007,622.1223849302867
5714,POINT (-74.055731 40.960799999999985),0,0,66,-74.055731,40.960799999999985,237.00708534511088
5715,POINT (-74.062923 40.96251800000002),0,0,166,-74.062923,40.96251800000002,228.7715676658711
5716,POINT (-74.154651 41.116835),3,1,66,-74.154651,41.116835,228.15385130070482
5717,POINT (-74.36229300000001 41.448171),4,0,13,-74.36229300000001,41.448171,447.83277872205673
5718,POINT (-74.380187 41.454238),0,0,23,-74.380187,41.454238,420.0046695703904
5719,POINT (-74.21917650003722 40.78948900003064),0,0,220,-74.21917650003722,40.78948900003064,202.97551740285738
5720,POINT (-74.21876300026722 40.80053950005707),0,0,220,-74.21876300026722,40.80053950005707,263.83499869510507
5721,POINT (-74.222942 40.814949),0,0,50,-74.222942,40.814949,239.2640717870147
5722,POINT (-74.218663 40.793378),0,0,220,-74.218663,40.793378,237.5163308989186
5723,POINT (-74.21884699842794 40.79568350048041),0,0,220,-74.21884699842794,40.79568350048041,176.3040686261281
5724,POINT (-74.219361 40.79130899999999),0,0,220,-74.219361,40.79130899999999,202.97551740285738
5725,POINT (-74.222883 40.812518),0,0,31,-74.222883,40.812518,199.23136788924523
5726,POINT (-74.218862 40.797269),0,0,111,-74.218862,40.797269,115.80035189388812
5727,POINT (-74.21942 40.79821999999999),0,0,109,-74.21942,40.79821999999999,115.80035189388812
5728,POINT (-75.02216200000001 39.37116900000001),0,0,99,-75.02216200000001,39.37116900000001,109.8118244191373
5729,POINT (-74.1858 40.75133399999999),0,0,16,-74.1858,40.75133399999999,200.1448737259761
5730,POINT (-74.176192 40.74744),16,0,130,-74.176192,40.74744,150.63511583391406
5731,POINT (-74.173013 40.74672999999999),16,0,16,-74.173013,40.74672999999999,129.52522092261256
5732,POINT (-74.183763 40.750417999999996),0,25,25,-74.183763,40.750417999999996,200.1448737259761
5733,POINT (-75.01355 39.37427900000001),0,0,99,-75.01355,39.37427900000001,806.3244146131805
5734,POINT (-74.17916000000001 40.748229),16,25,270,-74.17916000000001,40.748229,190.78265842453786
5735,POINT (-74.181163 40.749017999999985),16,0,130,-74.181163,40.749017999999985,190.78265842453786
5736,POINT (-74.197001 40.755638999999995),219,206,928,-74.197001,40.755638999999995,110.08527138586766
5737,POINT (-74.1901586 41.55983820000001),0,0,6,-74.1901586,41.55983820000001,3939.4172061410595
5738,POINT (-74.350862 40.65333900000002),0,0,194,-74.350862,40.65333900000002,197.3672330669233
5739,POINT (-74.10844149960359 40.81459800015157),0,0,452,-74.10844149960359,40.81459800015157,118.82806083833317
5740,POINT (-74.10744300053427 40.816634500058996),0,0,452,-74.10744300053427,40.816634500058996,241.6841180431395
5741,POINT (-74.103971 40.822479),0,0,452,-74.103971,40.822479,291.84942039906934
5742,POINT (-74.102761 40.824937),0,0,452,-74.102761,40.824937,291.84942039906934
5743,POINT (-74.106023 40.81929800000001),0,0,452,-74.106023,40.81929800000001,319.5937458462305
5744,POINT (-74.41601100000001 39.36357799999999),0,0,72,-74.41601100000001,39.36357799999999,103.59359326315837
5745,POINT (-74.417092 39.36314),0,0,72,-74.417092,39.36314,103.59359326315837
5746,POINT (-74.095033 40.885818),0,0,27,-74.095033,40.885818,138.99533940515494
5747,POINT (-74.11515 40.880869),0,0,14,-74.11515,40.880869,172.5187468250952
5748,POINT (-74.113202 40.881328999999994),0,0,14,-74.113202,40.881328999999994,172.5187468250952
5749,POINT (-74.012501 40.85199699999999),4,0,106,-74.012501,40.85199699999999,278.2426678077165
5750,POINT (-74.43564249993454 39.35710800009693),0,0,72,-74.43564249993454,39.35710800009693,182.66888454873353
5751,POINT (-74.067662 40.707818),0,0,16,-74.067662,40.707818,160.3049913998902
5752,POINT (-74.05785 40.714737),0,0,165,-74.05785,40.714737,106.62946746782232
5753,POINT (-74.057053 40.71548000000001),0,0,165,-74.057053,40.71548000000001,106.62946746782232
5754,POINT (-74.064962 40.709768999999994),0,0,16,-74.064962,40.709768999999994,270.1251950358944
5755,POINT (-74.44557000024768 39.35308850055881),0,0,72,-74.44557000024768,39.35308850055881,269.30095160003043
5756,POINT (-74.069041 40.706829),0,0,16,-74.069041,40.706829,160.3049913998902
5757,POINT (-74.062492 40.711309),0,0,126,-74.062492,40.711309,208.12466020825357
5758,POINT (-74.059343 40.713869),0,0,63,-74.059343,40.713869,158.9391933578672
5759,POINT (-74.16768100106948 40.7235730001488),0,0,412,-74.16768100106948,40.7235730001488,282.32731237494085
5760,POINT (-74.165671 40.727698999999994),0,0,206,-74.165671,40.727698999999994,146.90897587285306
5761,POINT (-73.97099266374309 40.891725001435454),0,0,200,-73.97099266374309,40.891725001435454,216.15965603606233
5762,POINT (-73.980471 40.82879800000001),0,0,116,-73.980471,40.82879800000001,131.20853755862578
5763,POINT (-74.035552 40.75749900000001),0,0,485,-74.035552,40.75749900000001,136.60442537789754
5764,POINT (-74.034611 40.759238999999994),0,0,485,-74.034611,40.759238999999994,131.12730446275845
5765,POINT (-74.033251 40.761148999999996),0,0,485,-74.033251,40.761148999999996,161.6889433733247
5766,POINT (-74.032571 40.762508),0,0,272,-74.032571,40.762508,122.06194920868096
5767,POINT (-74.02921300000001 40.767808),0,0,215,-74.02921300000001,40.767808,121.9729876109749
5768,POINT (-74.028463 40.768989),0,0,215,-74.028463,40.768989,145.83982279085885
5769,POINT (-74.03821150012975 40.75345300001206),0,0,485,-74.03821150012975,40.75345300001206,175.9125694574698
5770,POINT (-74.037233 40.754849),0,0,485,-74.037233,40.754849,142.9133692849346
5771,POINT (-74.036383 40.756198),0,0,212,-74.036383,40.756198,135.33276836755633
5772,POINT (-74.05032650001368 40.73459350000181),0,0,647,-74.05032650001368,40.73459350000181,170.2652048860103
5773,POINT (-74.0275670006596 40.8714165001169),0,0,147,-74.0275670006596,40.8714165001169,209.4404578550247
5774,POINT (-73.989623 40.902298),0,0,238,-73.989623,40.902298,141.22728371324945
5775,POINT (-73.978811 40.83226799999999),0,0,286,-73.978811,40.83226799999999,279.5578864019656
5776,POINT (-74.043401 40.74529999999999),0,0,1254,-74.043401,40.74529999999999,224.17765307524303
5777,POINT (-73.96552699989651 40.88863350001858),0,0,132,-73.96552699989651,40.88863350001858,193.39165213100043
5778,POINT (-73.983971 40.824767),0,0,118,-73.983971,40.824767,161.64621690560688
5779,POINT (-73.994693 40.80858899999999),0,0,216,-73.994693,40.80858899999999,107.8608149588904
5780,POINT (-73.981841 40.89801800000001),0,0,238,-73.981841,40.89801800000001,134.16560903173826
5781,POINT (-73.98571199869158 40.900138500548486),0,0,238,-73.98571199869158,40.900138500548486,267.83020600623456
5782,POINT (-74.047623 40.73867899999999),0,0,647,-74.047623,40.73867899999999,166.0685591822582
5783,POINT (-73.967411 40.88961900000001),0,0,64,-73.967411,40.88961900000001,167.2598931918687
5784,POINT (-73.993031 40.811258),0,0,216,-73.993031,40.811258,266.44853127149105
5785,POINT (-73.9849675009375 40.82351350032132),0,0,238,-73.9849675009375,40.82351350032132,162.88449366507015
