busStopCount,PopulationSum,HospitalSum,ShoppingMalSum,pickUpSum,dropOffSum,stopTimeSum,radius(miles),radius(meters),centroid,lon,lat
4.0,844,0.0,0.0,0.0,0.0,628.0,0.450318205961788,724.7171270654536,POINT (-74.93627785428099 39.79228411229537),-74.93627785428099,39.79228411229537
0.0,1300,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93624993827073 39.822516133624305),-74.93624993827073,39.822516133624305
0.0,1268,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93622198009635 39.852747996930894),-74.93622198009635,39.852747996930894
0.0,2413,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93619397968698 39.88297970218586),-74.93619397968698,39.88297970218586
4.0,1281,0.0,0.0,0.0,0.0,96.0,0.450318205961788,724.7171270654536,POINT (-74.93616593697153 39.91321124936002),-74.93616593697153,39.91321124936002
2.0,1318,0.0,0.0,0.0,0.0,18.0,0.450318205961788,724.7171270654536,POINT (-74.93613785187878 39.94344263842447),-74.93613785187878,39.94344263842447
3.0,1228,0.0,0.0,0.0,0.0,769.0,0.450318205961788,724.7171270654536,POINT (-74.9361097243373 39.97367386935039),-74.9361097243373,39.97367386935039
0.0,391,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93608155427549 40.00390494210922),-74.93608155427549,40.00390494210922
0.0,625,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93605334162156 40.03413585667252),-74.93605334162156,40.03413585667252
0.0,786,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93602508630356 40.064366613012005),-74.93602508630356,40.064366613012005
0.0,1,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93576885659664 40.33643629542339),-74.93576885659664,40.33643629542339
0.0,1101,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93574017064064 40.366665468010204),-74.93574017064064,40.366665468010204
0.0,105,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93571144121712 40.39689448207416),-74.93571144121712,40.39689448207416
0.0,61,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9356826682519 40.42712333758915),-74.9356826682519,40.42712333758915
0.0,139,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93562499139888 40.487580572868566),-74.93562499139888,40.487580572868566
0.0,82,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93559608736187 40.51780895258165),-74.93559608736187,40.51780895258165
0.0,15,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93556713948472 40.548037173642996),-74.93556713948472,40.548037173642996
0.0,167,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93553814769237 40.57826523602741),-74.93553814769237,40.57826523602741
0.0,414,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93550911190952 40.6084931397098),-74.93550911190952,40.6084931397098
0.0,2704,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93548003206077 40.63872088466533),-74.93548003206077,40.63872088466533
0.0,55,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93545090807041 40.668948470869225),-74.93545090807041,40.668948470869225
0.0,670,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93542173986262 40.699175898296986),-74.93542173986262,40.699175898296986
0.0,164,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93539252736139 40.72940316692427),-74.93539252736139,40.72940316692427
0.0,76,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9353632704905 40.759630276726895),-74.9353632704905,40.759630276726895
0.0,53,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9353339691735 40.78985722768087),-74.9353339691735,40.78985722768087
0.0,18,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93530462333382 40.82008401976234),-74.93530462333382,40.82008401976234
0.0,145,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93527523289465 40.8503106529477),-74.93527523289465,40.8503106529477
0.0,55,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.935245797779 40.88053712721346),-74.935245797779,40.88053712721346
0.0,17,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93521631790968 40.91076344253635),-74.93521631790968,40.91076344253635
0.0,92,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93518679320931 40.940989598893246),-74.93518679320931,40.940989598893246
0.0,128,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93515722360031 40.971215596261224),-74.93515722360031,40.971215596261224
0.0,62,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93512760900491 41.0014414346175),-74.93512760900491,41.0014414346175
0.0,38,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93509794934512 41.031667113939555),-74.93509794934512,41.031667113939555
0.0,59,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.93506824454279 41.06189263420491),-74.93506824454279,41.06189263420491
4.0,248,0.0,0.0,0.0,0.0,644.0,0.450318205961788,724.7171270654536,POINT (-74.92569331921727 38.94571680927046),-74.92569331921727,38.94571680927046
2.0,926,0.0,0.0,0.0,0.0,294.0,0.450318205961788,724.7171270654536,POINT (-74.92566173106123 38.975953235447925),-74.92566173106123,38.975953235447925
0.0,561,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92563009540096 39.006189504489356),-74.92563009540096,39.006189504489356
1.0,873,0.0,0.0,0.0,0.0,147.0,0.450318205961788,724.7171270654536,POINT (-74.9255984121584 39.03642561636053),-74.9255984121584,39.03642561636053
0.0,21,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92540730907749 39.21783898511495),-74.92540730907749,39.21783898511495
0.0,42,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9251821641336 39.429480752921556),-74.9251821641336,39.429480752921556
0.0,69,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92514980643102 39.459714660910066),-74.92514980643102,39.459714660910066
0.0,199,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9251173999515 39.48994841123552),-74.9251173999515,39.48994841123552
2.0,350,0.0,0.0,0.0,0.0,155.0,0.450318205961788,724.7171270654536,POINT (-74.9250849446138 39.52018200386649),-74.9250849446138,39.52018200386649
0.0,16,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92501988703793 39.58064871592009),-74.92501988703793,39.58064871592009
0.0,141,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9249872846363 39.61088183528074),-74.9249872846363,39.61088183528074
0.0,205,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92495463304961 39.641114796822926),-74.92495463304961,39.641114796822926
0.0,182,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92492193219557 39.67134760051605),-74.92492193219557,39.67134760051605
0.0,652,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92488918199179 39.701580246329776),-74.92488918199179,39.701580246329776
0.0,61,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9248563823556 39.731812734233856),-74.9248563823556,39.731812734233856
0.0,309,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92482353320415 39.762045064198304),-74.92482353320415,39.762045064198304
4.0,1557,0.0,0.0,0.0,0.0,550.0,0.450318205961788,724.7171270654536,POINT (-74.92479063445442 39.79227723619325),-74.92479063445442,39.79227723619325
1.0,879,0.0,0.0,0.0,0.0,75.0,0.450318205961788,724.7171270654536,POINT (-74.92475768602311 39.82250925018899),-74.92475768602311,39.82250925018899
1.0,326,0.0,0.0,0.0,0.0,37.0,0.450318205961788,724.7171270654536,POINT (-74.92472468782681 39.85274110615607),-74.92472468782681,39.85274110615607
2.0,1408,0.0,0.0,0.0,0.0,165.0,0.450318205961788,724.7171270654536,POINT (-74.92469163978181 39.88297280406515),-74.92469163978181,39.88297280406515
4.0,2325,0.0,0.0,0.0,0.0,96.0,0.450318205961788,724.7171270654536,POINT (-74.92465854180423 39.91320434388705),-74.92465854180423,39.91320434388705
0.0,2183,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92462539381 39.94343572559287),-74.92462539381,39.94343572559287
8.0,1274,0.0,0.0,0.0,0.0,1019.0,0.450318205961788,724.7171270654536,POINT (-74.92459219571484 39.97366694915376),-74.92459219571484,39.97366694915376
0.0,1352,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92455894743419 40.003898014541136),-74.92455894743419,40.003898014541136
1.0,228,0.0,0.0,0.0,0.0,60.0,0.450318205961788,724.7171270654536,POINT (-74.92452564888337 40.03412892172657),-74.92452564888337,40.03412892172657
0.0,1898,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92449229997744 40.06435967068175),-74.92449229997744,40.06435967068175
0.0,329,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92418987972594 40.33642928634269),-74.92418987972594,40.33642928634269
0.0,22,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92415602255105 40.36665845148013),-74.92415602255105,40.36665845148013
0.0,275,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9241221140727 40.39688745808815),-74.9241221140727,40.39688745808815
0.0,135,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92405414285548 40.45734499561156),-74.92405414285548,40.45734499561156
0.0,60,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92398596537159 40.51780189870586),-74.92398596537159,40.51780189870586
0.0,83,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92391758091475 40.578258167166936),-74.92391758091475,40.578258167166936
0.0,138,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92388331084982 40.60848606334697),-74.92388331084982,40.60848606334697
0.0,395,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92384898877518 40.63871380079349),-74.92384898877518,40.63871380079349
0.0,75,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92381461460157 40.66894137948166),-74.92381461460157,40.66894137948166
0.0,67,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92378018823946 40.699168799387),-74.92378018823946,40.699168799387
0.0,214,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92374570959916 40.729396060485136),-74.92374570959916,40.729396060485136
0.0,231,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92371117859066 40.75962316275188),-74.92371117859066,40.75962316275188
0.0,143,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92367659512381 40.789850106163215),-74.92367659512381,40.789850106163215
0.0,77,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92360727045309 40.85030351632449),-74.92360727045309,40.85030351632449
0.0,48,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92357252906774 40.88052998302729),-74.92357252906774,40.88052998302729
0.0,18,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92353773486097 40.91075629078042),-74.92353773486097,40.91075629078042
0.0,2,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92350288774148 40.94098243956074),-74.92350288774148,40.94098243956074
0.0,55,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92346798761768 40.97120842934532),-74.92346798761768,40.97120842934532
0.0,8,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.92336296830143 41.061885444497676),-74.92336296830143,41.061885444497676
1.0,730,0.0,0.0,0.0,0.0,39.0,0.450318205961788,724.7171270654536,POINT (-74.9143439761881 38.9457090324402),-74.9143439761881,38.9457090324402
2.0,102,0.0,0.0,0.0,0.0,100.0,0.450318205961788,724.7171270654536,POINT (-74.9143075633808 38.9759454502732),-74.9143075633808,38.9759454502732
1.0,92,0.0,0.0,0.0,0.0,36.0,0.450318205961788,724.7171270654536,POINT (-74.91427109581369 39.006181710963155),-74.91427109581369,39.006181710963155
0.0,49,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91423457339678 39.03641781447582),-74.91423457339678,39.03641781447582
0.0,23,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91401428198024 39.21783113293113),-74.91401428198024,39.21783113293113
0.0,13,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9139773730755 39.2480661352578),-74.9139773730755,39.2480661352578
0.0,1,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91386631252512 39.33877019743623),-74.91386631252512,39.33877019743623
0.0,98,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91382918075543 39.369004569786895),-74.91382918075543,39.369004569786895
0.0,11,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91371744938975 39.45970674126192),-74.91371744938975,39.45970674126192
0.0,201,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91368009327175 39.48994048312196),-74.91368009327175,39.48994048312196
0.0,44,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91364268083318 39.5201740672803),-74.91364268083318,39.5201740672803
0.0,6,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91360521198018 39.550407493705606),-74.91360521198018,39.550407493705606
0.0,21,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91356768661865 39.58064076236685),-74.91356768661865,39.58064076236685
0.0,63,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91353010465426 39.610873873233054),-74.91353010465426,39.610873873233054
0.0,605,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91341701819724 39.7015722587549),-74.91341701819724,39.7015722587549
0.0,61,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91337920887351 39.73180473813527),-74.91337920887351,39.73180473813527
0.0,213,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9133413424718 39.76203705956863),-74.9133413424718,39.76203705956863
0.0,607,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91330341889636 39.79226922302513),-74.91330341889636,39.79226922302513
0.0,1644,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91326543805121 39.82250122847506),-74.91326543805121,39.82250122847506
0.0,196,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91322739984015 39.85273307588893),-74.91322739984015,39.85273307588893
5.0,2116,1.0,0.0,0.0,0.0,579.0,0.450318205961788,724.7171270654536,POINT (-74.91318930416674 39.88296476523736),-74.91318930416674,39.88296476523736
0.0,1651,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91315115093425 39.91319629649122),-74.91315115093425,39.91319629649122
0.0,1475,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91311294004579 39.943427669621535),-74.91311294004579,39.943427669621535
2.0,19,0.0,0.0,0.0,0.0,202.0,0.450318205961788,724.7171270654536,POINT (-74.91307467140417 39.973658884599466),-74.91307467140417,39.973658884599466
0.0,237,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91303634491199 40.00388994139642),-74.91303634491199,40.00388994139642
3.0,1817,0.0,0.0,0.0,0.0,179.0,0.450318205961788,724.7171270654536,POINT (-74.91299796047157 40.03412083998395),-74.91299796047157,40.03412083998395
1.0,1445,0.0,0.0,28.0,28.0,28.0,0.450318205961788,724.7171270654536,POINT (-74.91295951798503 40.06435158033372),-74.91295951798503,40.06435158033372
0.0,87,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91261090725563 40.33642111820605),-74.91261090725563,40.33642111820605
0.0,115,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91257187886929 40.36665027466228),-74.91257187886929,40.36665027466228
0.0,42,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91253279134366 40.39687927258141),-74.91253279134366,40.39687927258141
0.0,84,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91249364457788 40.4271081119373),-74.91249364457788,40.4271081119373
0.0,60,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9124544384708 40.45733679270398),-74.9124544384708,40.45733679270398
0.0,428,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91241517292104 40.487565314855615),-74.91241517292104,40.487565314855615
0.0,49,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91237584782697 40.51779367836662),-74.91237584782697,40.51779367836662
0.0,74,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91233646308669 40.548021883211504),-74.91233646308669,40.548021883211504
0.0,45,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91229701859805 40.578249929365064),-74.91229701859805,40.578249929365064
0.0,129,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91225751425864 40.608477816802136),-74.91225751425864,40.608477816802136
0.0,1072,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91221794996582 40.6387055454979),-74.91221794996582,40.6387055454979
0.0,282,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91217832561665 40.668933115427514),-74.91217832561665,40.668933115427514
0.0,115,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91213864110794 40.699160526566494),-74.91213864110794,40.699160526566494
0.0,100,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91209889633629 40.72938777889043),-74.91209889633629,40.72938777889043
0.0,18,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91205909119795 40.75961487237512),-74.91205909119795,40.75961487237512
0.0,89,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91201922558899 40.789841806996535),-74.91201922558899,40.789841806996535
0.0,90,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91193931254202 40.850295199554324),-74.91193931254202,40.850295199554324
0.0,83,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91189926489476 40.88052165744353),-74.91189926489476,40.88052165744353
0.0,29,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9118591563584 40.91074795637511),-74.9118591563584,40.91074795637511
0.0,5,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91181898682764 40.940974096325974),-74.91181898682764,40.940974096325974
0.0,30,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91177875619695 40.97120007727312),-74.91177875619695,40.97120007727312
0.0,6,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91169811121222 41.03165156206527),-74.91169811121222,41.03165156206527
0.0,86,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.91165769664575 41.06187706586526),-74.91165769664575,41.06187706586526
0.0,482,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90299463785607 38.94570015208147),-74.90299463785607,38.94570015208147
1.0,90,0.0,0.0,0.0,0.0,50.0,0.450318205961788,724.7171270654536,POINT (-74.90295340040521 38.97593656038592),-74.90295340040521,38.97593656038592
0.0,2,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.902912100939 39.00617281153932),-74.902912100939,39.00617281153932
1.0,213,0.0,0.0,0.0,0.0,147.0,0.450318205961788,724.7171270654536,POINT (-74.90287073935548 39.03640890550743),-74.90287073935548,39.03640890550743
0.0,494,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90282931555245 39.06664484225608),-74.90282931555245,39.06664484225608
0.0,51,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90262125965025 39.21782216652624),-74.90262125965025,39.21782216652624
0.0,9,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90257946036998 39.24805715925182),-74.90257946036998,39.24805715925182
0.0,9,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90232733925086 39.42946380794763),-74.90232733925086,39.42946380794763
0.0,29,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90224279143092 39.48993143001297),-74.90224279143092,39.48993143001297
0.0,47,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90220042189956 39.5201650044964),-74.90220042189956,39.5201650044964
0.0,19,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90215798847896 39.55039842123851),-74.90215798847896,39.55039842123851
0.0,35,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90211549106255 39.580631680208256),-74.90211549106255,39.580631680208256
0.0,30,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90207292954352 39.61086478137466),-74.90207292954352,39.61086478137466
0.0,546,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9019448592985 39.70156313774705),-74.9019448592985,39.70156313774705
0.0,379,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90190204029545 39.73179560739419),-74.90190204029545,39.73179560739419
0.0,1928,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90185915665168 39.762027919085924),-74.90185915665168,39.762027919085924
0.0,381,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9018162082588 39.792260072792395),-74.9018162082588,39.792260072792395
0.0,79,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90173011679053 39.85272390613079),-74.90173011679053,39.85272390613079
0.0,1620,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.901686973497 39.88295558570386),-74.901686973497,39.88295558570386
0.0,2036,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90164376501795 39.913187107173854),-74.90164376501795,39.913187107173854
0.0,1173,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9016004912436 39.94341847051181),-74.9016004912436,39.94341847051181
2.0,35,0.0,0.0,0.0,0.0,93.0,0.450318205961788,724.7171270654536,POINT (-74.90155715206392 39.97364967568888),-74.90155715206392,39.97364967568888
0.0,307,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90151374736857 40.00388072267644),-74.90151374736857,40.00388072267644
0.0,3461,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90147027704697 40.03411161144602),-74.90147027704697,40.03411161144602
0.0,1965,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90142674098824 40.06434234196928),-74.90142674098824,40.06434234196928
0.0,31,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90103193985777 40.33641179101486),-74.90103193985777,40.33641179101486
0.0,96,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90094347370442 40.3968699255553),-74.90094347370442,40.3968699255553
0.0,200,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90089914005081 40.42709875498059),-74.90089914005081,40.42709875498059
0.0,46,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90085473919329 40.457327425807875),-74.90085473919329,40.457327425807875
0.0,244,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90081027101705 40.48755593801132),-74.90081027101705,40.48755593801132
0.0,140,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.900765735407 40.51778429156533),-74.900765735407,40.51778429156533
0.0,90,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90072113224772 40.54801248644436),-74.90072113224772,40.54801248644436
0.0,101,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90067646142357 40.5782405226232),-74.90067646142357,40.5782405226232
0.0,800,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90063172281853 40.60846840007669),-74.90063172281853,40.60846840007669
0.0,1546,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90058691631637 40.638696118779976),-74.90058691631637,40.638696118779976
0.0,1243,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90054204180049 40.66892367870821),-74.90054204180049,40.66892367870821
0.0,106,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90049709915408 40.69915107983688),-74.90049709915408,40.69915107983688
0.0,43,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90045208825998 40.72937832214156),-74.90045208825998,40.72937832214156
0.0,26,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90040700900073 40.75960540559802),-74.90040700900073,40.75960540559802
0.0,32,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90036186125862 40.78983233018225),-74.90036186125862,40.78983233018225
0.0,94,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90031664491562 40.820059095870334),-74.90031664491562,40.820059095870334
0.0,72,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90027135985336 40.850285702638615),-74.90027135985336,40.850285702638615
0.0,113,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90022600595324 40.88051215046358),-74.90022600595324,40.88051215046358
0.0,25,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.90018058309633 40.91073843932188),-74.90018058309633,40.91073843932188
